_ts,@timestamp,TimeCreated,EventID,Hostname,Channel,Level,Task,Keywords,ProviderGuid,SourceName,UtcTime,ProcessGuid,ProcessId,Image,CommandLine,CurrentDirectory,SubjectUserName,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,IntegrityLevel,SubjectLogonId,LogonGuid,TerminalSessionId,TargetFilename,CreationUtcTime,EventType,TargetObject,Details,NewName,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,ImageLoaded,Signed,Signature,SignatureStatus,Company,Product,Description,FileVersion,OriginalFileName,SourceProcessGuid,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,GrantedAccess,CallTrace,PipeName,QueryName,QueryStatus,QueryResults,RuleName,ClientId,_Source
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\UnistoreSvc_46931\ImagePath,C:\Windows\System32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\UserDataSvc_46931\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\UserDataSvc_46931\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\WpnUserService_46931\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.878," {f4ba3e13-1031-6a31-0a00-000000002400}",656,C:\Windows\system32\services.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,SetValue,HKLM\System\CurrentControlSet\Services\WpnUserService_46931\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"T1031,T1050",C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:24.041," {f4ba3e13-1198-6a31-6400-000000002400}",392,C:\Windows\System32\slui.exe,"""C:\Windows\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=9dfa8ec0-7665-4b9d-b2cb-bfc2dc37c9f4;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",C:\Windows\system32\,NT AUTHORITY\NETWORK SERVICE,"MD5=1B4A72096C182B32DDCBCA105ADD787D,SHA256=E28263F4DA43E8598412BA0D13E4D2E6940DE6A02E40109BEFAA4E69FCE693C1,IMPHASH=BE6A8F73F7A470237F542B6CFB4ECD5B"," {f4ba3e13-103f-6a31-2300-000000002400}"," 2120",C:\Windows\System32\SppExtComObj.Exe,C:\Windows\system32\SppExtComObj.exe -Embedding,System,0x3E4," {f4ba3e13-1035-6a31-e403-000000000000}"," 0",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Activation Client,10.0.14393.0 (rs1_release.160715-1616),slui.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:24.054," {f4ba3e13-1198-6a31-6500-000000002400}",1664,C:\Windows\System32\slui.exe,C:\Windows\System32\slui.exe -Embedding,C:\Windows\system32\,CHILD\Administrator,"MD5=1B4A72096C182B32DDCBCA105ADD787D,SHA256=E28263F4DA43E8598412BA0D13E4D2E6940DE6A02E40109BEFAA4E69FCE693C1,IMPHASH=BE6A8F73F7A470237F542B6CFB4ECD5B"," {f4ba3e13-1035-6a31-0c00-000000002400}"," 872",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,High,0x45023," {f4ba3e13-1195-6a31-2350-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Activation Client,10.0.14393.0 (rs1_release.160715-1616),slui.exe,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:24.944," {f4ba3e13-1198-6a31-6700-000000002400}",1976,C:\Windows\System32\userinit.exe,C:\Windows\system32\userinit.exe,C:\Windows\system32\,CHILD\Administrator,"MD5=C1B1FFC800BE2F31EB2CF8CB40629C69,SHA256=CFC6A18FC8FE7447ECD491345A32F0F10208F114B70A0E9D1CD72F6070D5B36F,IMPHASH=BFA137B16F3492AFCA0551687B067C04"," {f4ba3e13-1030-6a31-0900-000000002400}"," 576",C:\Windows\System32\winlogon.exe,winlogon.exe,High,0x45023," {f4ba3e13-1195-6a31-2350-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Userinit Logon Application,10.0.14393.0 (rs1_release.160715-1616),USERINIT.EXE,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:24.989," {f4ba3e13-1198-6a31-6800-000000002400}",2568,C:\Windows\explorer.exe,C:\Windows\Explorer.EXE,C:\Windows\system32\,CHILD\Administrator,"MD5=4E10FB1A015B49AC68F76C1A3F4D9C0F,SHA256=DB8AD69C66B136B04862E635C2E6A4DB3AB4FEB984622A5E3A1E555A296012E4,IMPHASH=78778FA5EEA09D1982C509A9E1117980"," {f4ba3e13-1198-6a31-6700-000000002400}"," 1976",C:\Windows\System32\userinit.exe,C:\Windows\system32\userinit.exe,High,0x45023," {f4ba3e13-1195-6a31-2350-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Windows Explorer,10.0.14393.479 (rs1_release.161110-2025),EXPLORER.EXE,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:25.261," {f4ba3e13-1036-6a31-1000-000000002400}",328,C:\Windows\system32\svchost.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,C:\Windows\System32\Tasks\CreateExplorerShellUnelevatedTask,2025-08-10 01:57:56.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1053,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:22.588," {f4ba3e13-1036-6a31-1400-000000002400}",1148,C:\Windows\System32\svchost.exe,,,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC01.CHILD.APT.LOCAL," 9501",-,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:23.545," {f4ba3e13-1031-6a31-0b00-000000002400}",664,C:\Windows\System32\lsass.exe,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_ldap._tcp.gc._msdcs.APT.LOCAL.," 1460",-,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:25.081," {f4ba3e13-1198-6a31-6500-000000002400}",1664,C:\Windows\System32\slui.exe,,,CHILD\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wpad," 0",::ffff:192.169.34.199;,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:25.086," {f4ba3e13-1198-6a31-6500-000000002400}",1664,C:\Windows\System32\slui.exe,,,CHILD\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wpad.child.apt.local," 0",::ffff:192.169.34.199;,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
1781601266941,,,,,,,,,,,2026-06-16 09:04:33.875," {f4ba3e13-11a1-6a31-6c00-000000002400}",1048,C:\Windows\System32\ServerManager.exe,"""C:\Windows\system32\ServerManager.exe"" ",C:\Windows\system32\,CHILD\Administrator,"MD5=410CCBBD44127F087B30B78CBF65E486,SHA256=866B80D21FDECE05457EE8FCCB1517281BAB2A225FC4706E42F73BCEB8C47EEB,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744"," {f4ba3e13-1197-6a31-6200-000000002400}"," 3660",C:\Windows\System32\ServerManagerLauncher.exe,C:\Windows\system32\ServerManagerLauncher.exe,High,0x45023," {f4ba3e13-1195-6a31-2350-040000000000}"," 1",,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,Microsoft® Windows® Operating System,Server Manager,10.0.14393.5 (rs1_release_inmarket.160721-1505),servermanager.dll,,,,,,,,,,,,,,-,C.4f04b5de911bf0cd,C.4f04b5de911bf0cd
